Score,Date,Content,Title
4,2019-12-30 00:31:22,"This app is really great at planning what workout to do when I’m running around at school and work. I really love the workouts.  I just wish that there was a search engine on the food section and a way to see my saved favorite food. I want to also be able to see categories in order to plan my meals out better. If that was fixed then this would be so much better. There is no way currently to organize my food in breakfast, lunch, dinner or snacks..just a list.   I can’t wait to see what else they will do with the app. I have the subscription so I’m cheering this on.",Super helpful
1,2019-11-06 01:33:32,"I never agreed to a year subscription. And please don’t tell me it’s out of your hands. It has taken me 7 days of going through a million hoops via Apple and being told that I don’t qualify for a refund. I am very frustrated at Apple and at this app’s customer service. Look at my history (and I know someone at your company can). I did not use this app for one second. I remember seeing the free trial ad, starting to ask all the questions in the questionnaire and not being able to answer some questions so I stopped. I never completed it yet I still got billed for a YEAR!! If I could give this rating a zero, I would. I don’t have the money for this. If I was charged a month, fine, wouldn’t be happy but a year. I’m sorry, that is shady marketing.",I want my money back
3,2018-05-29 21:47:41,"It’s hard for me to be able to go to the grocery store everyday and the meal are a great start for me (being a new vegetarian and in need of steady meal/snack options). Also I’m a college student so I would like to know everything I need for that week or two... Also for the meals: The measurements “pcs” means pieces or “pc” piece. Using it to mean one whole item was very confusing to figure out. You also use “ml”, which is a liquid measurement meaning milliliters, to portion solids which is misleading.  For example: - 1 pcs Banana - 1 pcs Kiwi - 7 ml sliced Avacado  I was confused because it seems to say use 1 piece of a banana (also not knowing how large that piece must be) and 1 piece of a kiwi. And honestly, 7 ml of avocado just sounds like I’m supposed to mash/blend it first then measure 7 ml when you really should base it on something easier like the serving size so that you don’t have to manipulate the structure.  Idk if it is just a default measurement you have in your coding but the words “whole”, “half”, “serving”, and “slice” would justify.",I NEED A GROCERY LIST
3,2023-01-14 16:57:29,"Only on day 2 of beginners and frustrated. Mat position changes multiple times and I feel like I’m scrambling to keep up while changing its position so I do slip and fall. Also. How far should feet/bootie be from fall for EACH exercise. Most don’t say and leave you to figure it out. When do I breathe out for optimal performance?  Nothing mentioned. For beginners, more information should be provided. Getting frustrated on day 2 because you don’t know what/how you are supposed be doing something makes me want to cancel and go back to another workout that provided more instruction",No enough instruction
3,2023-05-06 12:38:48,"I downloaded the ap and purchased the wrist tracker which after 2 weeks I have not received. I enjoy the articles and the tracking all in one place EXCEPT the calorie tracker! All the food is measured in ounces! Who does that? Also be sure to check the different listings. For instance a banana is about 20 carbs, there’s one that list it as ha I g 89 carbs. There are many more listing like this as well. How did they get on the list and do you measure your banana in ounces?? The calorie tracker is not user friendly. I ask Siri about the  portion size and carbs and calories then pick one from the list that is comparable.",Great Potential
1,2020-10-24 19:28:39,"I purchased this because I wanted something different. First the app is not user friendly, it’s confusing and everything I tried doing was asking me to pay extra money. Then after a month I couldn’t log in anymore because it kept asking me to subscribe again, I was confused because I thought I paid for a program and now I’m having to pay monthly to access it? I emailed them and they kept saying it was a subscription but their ad was completely misleading and that’s not what it said. I never got my money back and I wouldn’t recommend paying for this at all. There are plenty of other apps out there that do the same for free and are much more user friendly. You’re going to be scammed and waste your money.",Very misleading app
1,2019-11-25 16:25:41,"They basically rob you for content that can be found for free online, and there’s no way to count calories unless you use their recipes for meal planning. I had to no choice but to “skip” every scheduled meal for the day because I couldn’t substitute anything. The work outs aren’t event anything special, I see the same workout tips on instagram for free. There’s no special about this app, it was the biggest waste of money, don’t even bother paying for a subscription because if you do even if you request a refund less than 24 hours later you will get denied. They’re nothing but thieves who are exploiting people’s needs to actually get healthy. I wouldn’t be surprised if some of their reviews were fake, trust me PLEASE DON’T GET THIS APP!",An absolute waste of money DON’T GET THIS
5,2020-10-04 17:30:30,A purchase was charged to my account back in August that I didn’t authorize. I wasn’t able to dispute it due to it pending but I was charged again by this developer through another account. I tried closing the account because I wasn’t using it for it’s intended purpose but the developer kicked me out the app and wouldn’t allow me to remove my information nor sign back in. I’ve reached out multiple times and no response. I’m losing $30 every month for an app I don’t even have.,Unauthorized Charges
2,2023-03-01 11:18:20,"I have only had the app for a short time and what I have is great. I live out of town and don’t have internet access. The first time I did a workout I could only hear it. It has a download option which is exciting however you can’t download in advance. I’m having yo do the workouts every other day so that the app will allow me to go to the next workout and download. I just finished one this morning, will have to wait for the next workout to open tomorrow, download tomorrow when I’m at work and then get to complete the workout in two mornings from today. Not affect when trying to loose weight.",Frustrated about the downloading
3,2022-04-17 04:10:49,"I'll return to update, if my opinion changes. I've only had the app, for a few minutes. One reason I purchased, was because it gives the option to take sensitive knees and back, into consideration. I began looking through the workouts, and it does not look like it will be friendly to my back. Big, backward arch movements, which aren't actually good for anyone, (causes spinal compression) and just not doable, for me. I'm going to use it for a few days. If I find enough exercises, to make this purchase feel worth the money I just spent, I'll happily upgrade this review.",Early disappointment
1,2020-09-01 15:17:11,I really preferred the version of the app before the update. Especially because I wanted to focus on different zones of my body and you could also differentiate by you fitness level. I know it’s early but I really hope you bring back the old look. Everything was much more organized. This way is very unmotivating because I don’t see my workout progress.  Before I could see that I was on day 6 of a workout. Overall I am not at loving the new update. I was hoping the update came with more workouts instead it just changed the layout. Please bring back the old format. I believe most people want it back too. It was much more sophisticated looking than the new version. I love this app but the update is killing that love.,The new update is bad
1,2020-04-26 16:14:09,"Honestly, not very happy with this app at all. I’m very sad that they took my money for it and won’t return my messages. It never gave me an option for a free trial period and made me pay immediately before even being able to look at the app. I’ve been trying to get a refund but no one will return my messages so far. My free apps have more features and I don’t appreciate the fact that to do basically anything on this app you have to pay additional charges. Why pay just to have to keep paying for every feature? It’s just really not worth the money. It’s a great idea for an app, but needs some major work and pricing is way too high for what you receive. Hopefully they return my messages soon.",Free Apps have more features
3,2023-07-21 14:43:03,"It’s great to help you be mindful of what you’re eating, how much water you drink, and everything like that. However I do really wish there was a questionnaire in the beginning asking for your goals with using this app are and the daily motivational reads were in accordance to that. I’m not on the app to lose weight, I’m here to get help for an eating disorder. To help me figure out a diet that allows me to stick to a regulated eating routine with foods that will help me gain weight and keep it. With the tips to help me gain my confidence back. To help me increase my BMI. I’m tired of being underweight. I’m sick of not having any resources.",Not So Inclusive
3,2021-01-26 14:07:09,I loved the layout of the app when I started using it a year ago but the constant “updates” and changes to the workout selection have made the app more buggy and harder to navigate. With the newest update the focus zones pictures were removed from the workout selection menu making it harder to choose a workout in a timely manner. Every workout has to be individually loaded now to see the target areas and has lengthened the selection process. Also the calorie counter appears and disappears every couple of days. This is feature I like a lot and didn’t mind using.,Use to be better
1,2020-11-02 12:13:17,This was a horrible app! But I really wanted to like it but it’s just Taking advantage of people trying to lose weight. Nothing is clear prior to sign up what they want you to pay for you can get free off line. It’s not personalized as it presents its self to be and  No where to cancel everywhere it says i can cancel leads me to PAY for a challenge! So I couldn’t cancel and Was even charged before the full 7 days were up! Sent several request to cs to cancel haven’t heard back yet.... will call  bank for fraud just a scam...  Edited... Norman in CS is a liar! I’m disputing this with the bank I was told I purchased this with my apple account which I did not because I would’ve been able to cancel on my own and I have screen shots of everything! SCAMMERS!,SCAM ALERT!!!!! DO NOT DOWNLOAD
5,2023-06-19 16:25:02,I really love this app!! I wish I could join to be involved every month. I feel that I would make a lot of progress with this group. Unfortunately I don't have the money to join right now. But Ima enjoy the app and all the Amazing things they help you with until my free trial runs out.  I would recommend this to everyone who asked about it and I would go to everyone who didn't and tell them bout it. Thank you for helping me. I really appreciate it!! 🫶🏻🫶🏻,Love this App
3,2019-04-04 23:34:50,"The first time I used the app, I loved it! I like that the exercises are reasonable and target certain areas. The next time I opened it I had to re-enter all my information. I thought maybe I accidentally logged out and hoped it wasn’t going to charge me again. But now a third time asking for all my info and which areas I want to target?!? I have a very small window of time for workouts and I shouldn’t have to spend time re-entering everything every time I open the app.  I’m disappointed I spent $10 on this. Should be free with those glitches!  Will NOT be renewing unless this gets fixed.",Why do I have to enter in data every time?
1,2023-06-24 12:30:04,"I was really enjoying this app as a second daily workout to my gym program.  I progressed through Day 18.  The next day I opened the app and all my completed wououts, weigh-ins , etc. , were missing.  Oddly enough I had them all saved to my Apple Health.  I contacted tech help but got no results.  I was told to go back to Day 1, skip all the exercises, then I could do the same with the next workout.  However, the way the program is structured, you cannot open the next workout until the next calendar day.  Tech was unable to sync the work outs from Apple Health.  I don’t plan to start over at day one as was planning to end the program before I left on vacation.","Lost Recorded Data, Lost Interest"
5,2022-07-03 11:52:36,"An abundance of features and opportunities to be utilized in your health and fitness journey. I’m sure this app and associated services are wonderful for those fully committed to their “betterment” hence the name…whether it be timing or something else, for me, at this time it was a missed opportunity. Still the service and support team will go way above and beyond to see that you’re succeeding, so give it a shot and your full attention and I am sure you’ll be the better for it.","Wasn’t for me, yet…"
5,2020-09-11 03:34:27,"Literally though, at the end of the day you are either eating a microwaveable bean and cheese burrito or using your stair stepper. The app doesn’t fix that. However it might motivate you to know you were at least concerned enough to pay for it and you ended up on the stair stepper as a result. I’m on my stair stepper, but I did that. Not the app. No one showed up at my house and told me to do that. So....you get what you pay for. Sometimes you pay your subconscious and someone else cashes in on it. Smart peeps, these guys.",The app reminders are great.
1,2021-01-30 18:04:50,"Don’t fall for this! Unless you fully intend to use this every day. They deduct so much money in so multiple different transactions and make it almost impossible to cancel your subscription. They do this on purpose because they know most people would want to cancel . I have logged in to cancel several times but it takes too long and now that I have dedicated time to do it, they have made it impossible. You can only cancel if you email their team. You can’t actually talk to anyone or select to cancel it on your own and they do not respond. Get this at your own risk, meanwhile if they continue not to respond I will be forced to tell my bank this is fraud and not to accept their charges.",Unconscionable Actions Obscuring Cancellation Policy!
3,2020-07-10 09:40:54,"I had high hopes for this. All the programs seemed nice and the layout was easy to navigate. 4 days into starting a program it removed my current one and made me choose a new one,  losing my progress. This morning I go to log breakfast and start a workout. Force closes. Every. Time. I can’t open the app. I tried deleting and reinstalling hoping my data stayed. It doesn’t matter because it still force closes.  You can’t get any real support right now, due to COVID. Overall, I really hate I got pulled into doing a year subscription with this app over the others.",Try another one
3,2023-05-19 00:56:22,I have been using this app for the last 2 weeks. I’ve enjoyed it. And love having these workouts at hand.  However with the latest update I’ve noticed that the app is glitching in ways it hasn’t before.  I had already turned on all tracking for health to be synced. But now everything but the “active energy” tab is turned on. And that’s the important one to track my move ring on my watch.  I’ve turned it on multiple times within the app and within the health app. As soon as I turn all tabs on. I try to view my statistics on the BetterMe app and it’s locked AGAIN. I once again turn on all tabs in health to track/sync and reload the app. Try to see if the statistics updated and LOCKED AGAIN!! It’s been frustrating. The next update needs to have this addressed.   I’ve googled help and one person has the same issue but no successful result.,Great app. Only complaint is active energy not staying linked
3,2021-03-28 17:53:08,"On the surface this looked like it would be helpful, but once I paid by mistake I really noticed it was not what I was looking for at all. Upon asking for a refund I was only told my subscription would be cancelled with no mention of refunding my money. They further said I could continue to use the service, which I have no intention to do, until it expires. My request was made less than an hour after the purchase. Very poor customer service. That alone would keep me from recommending BetterMe to anyone.  Update: full refund was given. Unfortunately this service was not right for me",App not what I was looking for
2,2021-03-22 20:53:28,"This app has potential but it has so many issues. I have a lot of food allergies and unfortunately there isn’t a whole lot of options that I can actually use from the meal plan. That’s more of just a personal issue, but like how many people said before, entering your food intake is a nightmare. Everything I’ve scanned or searched for doesn’t exist. You can’t change your fasting settings once you started it. You can’t edit your water intake either if you click the wrong thing. The website made it look so promising so I purchased the one month for $30 and I’m extremely dissatisfied. I regret spending so much on an app that I will not use.",Not user friendly
1,2020-10-26 01:23:18,"I purchased this app because I liked that I could design my meal preferences so I could actually get suggestions for meals I’d enjoy and not have to figure substitutions out for. So far that hasn’t been the case. I have modified my diet preferences a couple of times to try to make it work, but it hasn’t helped. A pescatarian meal preference shouldn’t give recipes with chicken. Another annoyance was I saved the recipes to my shopping list and now I can’t find them anywhere. Very frustrating. Like others have said, entering foods isn’t user friendly and ounces are the only option for measurement. The workouts also seem very strange. I’m not sure if some of the moves are actual exercises even. At least they aren’t any I have ever seen.",Just not worth it
3,2020-08-08 21:54:17,"I overall like the app for meal options, workouts and health tracking. However, I have encountered serious app glitches that have ended in my being double-charged a yearly subscription and still not having access to the full meal plan and all. I keep seeing a “lock” symbol and request for payment, which then tells me I already have the subscription, but still bars access. The app also frequently freezes and I have lost my data at least once now. I have attempted to send emails but have received no response.",Serious App Issues
5,2019-03-04 04:49:19,I thought I might be able to handle this especially when I saw that you can be designated as a Newbie. But I can only get thru HALF of the repetitions on my second day! Also did I miss a tutorial on the meals?? I don’t keep all that great kind of food around so it was a shock when it came time to fix breakfast the first day and I had to skip it!  Do you have a shopping list that I don’t know about? I am really struggling here and want to make it work but I feel like I am flunking out and I only just got started!!!,Great idea!
2,2019-05-14 13:15:31,"Okay at first, i liked it, i liked the workouts etc.. however when i completed my first day, for the second day they wanted me to buy a subscription, i didn’t want to because that would be wasting money on something not worth it. So now I can’t continue because i have to buy the subscription first. I don’t recommend you this app if you’re willing to pay. I think it’s very stupid because then how are you supposed to workout? I had a bad experience and I don’t like this app, you can disagree, but i don’t like it because i have to pay and i didn’t think I had to (for the workouts and stuff) i thought it was only for the meal plan. I am very disappointed.",Read
5,2023-05-30 13:20:03,"I have ADHD and cannot keep track of my food or water intake. I never know when I last ate, drank, or what time of day it is sometimes when I’m Busy. This is keeping me on track and I’m Holding myself accountable of doing only one thing now, checking this app for what I need. The exercises are EXTRA helpful as a single mom of 3 busy boys, I never knew how to work out at home and don’t have enough time to use that gym membership I’ve paid for for a decade. LOVE THIS APP!",Reminders are key
1,2023-11-11 14:05:57,"This app is the worst workout app I’ve ever used. This is the second time I downloaded it because I wanted to see if they made any improvements. They have a lot of videos on there, and they’re okay. However, if you want to cancel your subscription, you have to be a detective. They make it as difficult as possible. The only way I was able to not receive a charge this last time was because I needed to cancel the card I had used to sign up. I don’t trust any app or website that does let you unsubscribe easily and intuitively. I think better me is just a profit seeking scam. I would recommend almost any other workout app before this one.",Horrible subscription
1,2023-09-30 14:38:40,"The exercises are just ok but not great. Very repetitive.   My biggest gripe is that I reached out to support 3 times with no response. The last time I said I would not renew the subscription if they did not respond. Crickets.  The issue was that my profile did not sync on a diff device. The iPhone is too small and when I logged in on my iPad it started me on day 1 as if I hadn’t used it before.    Another annoyance but would not have been a deal breaker, the voice and music both sound synthesized. Particularly the voice* sounds like a robot with some inflection programmed into the software … terrible.  There are other apps doing the same thing, so bad support pushed me to look elsewhere.",Disappointing
5,2018-10-29 18:08:37,"I recently downloaded this app and love how it shows me how to do the workouts. The workouts definitely aren’t too difficult for the most part, but I like that I’m not limited to just 1 a day/workout! It’s been about half a month and I’ve already seen some results! (:  I don’t base my whole diet off of the nutrition category, I will maybe have one or two things that day that are recommended to substitute for my bad junk food habits.  Overall extremely happy with this app so far (:",Great for newcomers or returners
1,2023-04-29 14:08:18,"I signed up for a three month membership with the understanding that I would have a free trial period. Instead, they charged my credit card right away. When I emailed them about the matter, four times, and provided proof of purchase since they couldn’t seem to locate my account, they never returned my emails. I canceled the subscription, but unfortunately I can’t dispute the charge since it is under $50. I can find better workouts online for free and track my information through free apps as well, so why would I use this app? Even if I found some redeeming quality, I would not support a company that has such horrible customer service.",Horrible customer service
3,2021-01-26 15:03:35,"This app has so much potential, but it needs a lot of work. You can tell they’re new and just starting out.   Food measurements are not user friendly as you have to look up how many ounces equal to whatever you truly measure your food by.   The workout videos are very robotic. I use Nike Training Club and saw this advertised. It was like a combination of My Fitness Pal for the food and Nike Training for the workouts. They have a lot more work outs than NTC, but I couldn’t even get through one... the lady’s voice is so robotic and fake. She doesn’t talk in complete sentences, she doesn’t take any pauses, and when you’re moving onto the next workout she doesn’t even finish her sentence. She gets cut off. The whole “close The gate” saying at the end of every workout got to me... it’s like horrifically stuck in my head.   I hope y’all take these reviews to improve. Get a real lady to do the voice overs with sincere emption to help us on the other side of The screen !",So much potential
5,2018-05-19 23:06:43,"While reading other reviews, I have noticed it’s a theme of improving the diet section of the app. Although it has good recommendations, I usually choose my own diets & only use the work outs tab. I love how it specifies workouts for you, and allows you to go at your own pace. This is the perfect app that offers a good selection of workouts for anyone who do want to loose weight or gain some muscle! I totally recommend Life Sum if you are interested in a calorie counter. This is a great app overall and fulfills my needs!",Great workout app!
5,2023-10-10 14:17:06,After I did an update on my phone my free trial on the app wouldn’t load and it didn’t recognize my email to log in manually. So I contacted better me Through Facebook and they were AMAZING! all I had to do was explain that I couldn’t log in with my email after updated my Apple IOS and give them my email and I was up and running after 20 min. They were very quick and responsive:),App wouldn’t load after update!
1,2020-06-19 19:48:20,I got this app to help me regulate my diet and exercise plans to help me lose some weight but sometime after I launched the app for the first time I started getting notified that I was running low on space which I got a 64GB iPhone there’s no way I should be running out of space when I’m constantly going through and deleting apps and photos. I decided today to go in to my iPhones storage manager to see what the heck was going on and it turns out this app was eating 20GB worth of space! How is that even possible? I found the tools helpful and everything but worth 20GB of space it was not. If this app got some better optimization to assist with space maybe I’ll give it another shot for now it’s going to sit in my uninstalled list.,Space Eater
1,2019-05-15 02:16:31,"I’m frustrated and irritated with the people who run this app the support system is trash! They stole money from me I did the free week trial and after two days into the free week trial I canceled the subscription, they charged me anyway and it has my iTunes account blocked and I’m unable to put in any information for my payment method which is blocking me from downloading any other apps, the only way I can clear this is if I buy a iTunes gift card and then have apple refund me, I shouldn’t have to go through the trouble for an error on their end also they claim they cannot refund the charge and says Apple only can which they can’t and I find that hard to believe that the merchant themself can’t handle their mistake! BEWARE OF THIS SCAM!!!",Stole money from me
1,2023-10-12 19:36:27,Who are these people that are paying this atrocious subscription for elementary information and claiming it’s an amazing app worth 5 stars? Everything they have in the app you can do in your own with your own research and notes. Money grabbing scheme. Not to mention they only measure you based off BMI. They thought I was an ectomorph and obese based off weight alone. Have you seen bodybuilders!? This is not true personal training or nutrition planning so it shouldn’t cost two friggin streaming services. You are being scammed if you think this app will help you.  They charged my account TWICE!!! And I disputed back in June and they JUST got back to me in OCTOBER. OKTOBER!!! THIS IS A SCAM!!! Do NOT download this app!,30/mo for basic crap!?
1,2023-08-11 02:40:50,"I downloaded this app because I thought that  it’ll provide me with the necessary workouts  I need to reach my goal.  However, there’s so many issues with this app.  For instance, it’ll give you suggestions if you want to enter the food you ate, but It’ll give you like 10 different calorie amounts and your stuck wondering which one to use.  The most annoying factor is that this app lags a lot!!! It takes for ever to load or open a page. And 99% of the time, I have to close the app and reopen it to go to a different page, which is a waste of time and makes it really hard to follow along with the workouts.  Very disappointed overall!",Irritating App
1,2023-02-16 14:21:42,"I had used this app consistently for about 15 days. It forced an update during the middle of an exercise video and it wiped out half my calorie logging, all of the exercise data, fasting data, water intake data, even article reading data. I was livid. Unfortunately, logging out and logging back in did not fix the issues.  It meant restarting EVERYTHING. Well, it kept the step count data from my Apple Watch (smh). I cancelled the auto subscription because of its unreliability. Not to mention, it doesn’t transfer between devices even tough you have to log in.  I enjoyed the app, but sadly it is more like a beta version that needs to work out the bugs.",Forced Update Lost Data
4,2019-07-05 20:03:10,"I’m 16 years old, weigh 198lbs and am only 5’6. My weight has always been a problem and I’ve always hated myself when looking at my body. I tried multiple times to try to lose weight but I always abandon my plans because I was the only one controlling them. Seeing this app made me have hope because with a reminder and a whole plan already made for me, I’m willing to commit. It is a little expensive and I don’t have much money, but I’m desperate for a different outlook on myself and I’m hoping that this app can do just that for me.",Needed a change
4,2023-09-27 15:54:34,Love the workouts so far! They feel good and hopefully I’ll see results as I continue. I wish it was easier to add meals or that the app could talk to MyFitnessPal App. I find it much easier to add and create meals there. I find myself creating them based on ingredients in MFP and then trying to duplicate it in BetterMe. I may just keep those separate. I make a lot of meals at home that do not have barcodes to scan or I import ingredients for meals from websites with MFP that I can’t do with BetterMe.,Good Workouts - Need Better Way to Track Calories
3,2023-08-13 08:28:34,"I had major spinal surgery about a month ago. There are certain things I cannot do and would like to be able to look ahead to try and figure out substitutions or modifications and discuss the future with my doctor. It will not let me unlock future workouts. In addition, the food logging options are strange. For example, I wanted to put in scrambled eggs for my breakfast, and instead of the serving size of one egg, it is in ounces. I do not know how much the average egg weighs, but that’s not generally how eggs are ordered.",Can’t Unlock Future Workouts and Food Logging is Really Strange
2,2023-09-05 04:57:45,"The workout offers and all the calorie tracking and everything is great, has amazing useful potential but it’s so laggy and buggy. I have a brand new phone, updated all the way, on good wifi but it freezes up at almost every command. Start workout-says I can use full screen mode, I try to x out, doesn’t respond, press it a few times, no response, finally turn screen rotation on, turn phone, video starts over 4 times on itself like it was finally responding to the clicks prior but it’s stuck on the downloading workout screen. Try to log calories, type in food, click option, doesn’t respond, wait awhile, nothing, click option again, no response, then it responds over a minute later, lagging opening and closing the last command. Exiting and retuning to app sometimes gets it working but that shouldn’t have to be done everytime.  I paid for a workout plan I can’t use it on such a buggy app.",What is wrong with this app?
2,2023-08-28 16:40:02,"I signed up for the wall Pilates and was enjoying it despite the truly horrible, repetitive tinkling sounding music. I then tried the Tabata routine series, and in the first one the last half of the exercise routine included three exercises that were repeated a minimum of six times. At first, I thought the app was glitching, but it just kept starting the same recording and telling me how to get in position for the exercise I had just done four prior times. That's absolutely lazy and unacceptable and ruins an otherwise enjoyable experience. If this is what I have to look forward to if I renew, then I will simply look for another app.",Lazy routine development
5,2023-07-11 20:21:30,Well I’m normally a pretty negative guy who really has a lot of cognitive dissonance but lately this app is slowly working me back to strength and health better me is certainly helpful for someone who overthinks a lot or puts them self down a lot I want to be a vocalist one day so I have push myself to become better and workout but I haven’t exactly been too great at that these past couple days thank u better me for giving me a chance to bounce back,BetterMe
5,2018-01-26 06:12:52,"I was willing to buy the 9.99 subscription because I actually loved the app after using it for 3 days. But, when I went to buy it, it says “error occurred”. So, I tried again because it let me in for a second but then asked for my purchase again. Okay, weird. So I tried again. Only to see I’ve been charged 3 times for it when my subscription says it’ll be done February 25th. I cant use the app and I’ve been charged 3 times. THANKS. They took my money and ran.",Can I get my money back??
1,2022-03-27 13:34:34,"This fitness app can, like the vast majority of decently ranked apps, produce decent results if you follow the plan it creates for you. That said, the fee to play can vary wildly depending on what plan you choose. Already expensive at $9.99 per week (per week was in tiny print, they advertise this as a by-day fee) once you get into the app you are constantly barraged with pop ups to “add-on” six pack abs or hard weight lifting for “only” $20-30 more! same goes for the workouts, you don’t get all of them for $40 a month, only some! The app is frustrating to use with constant pop ups alerts and begging for more money. Get any other app out there. Any of them.","Click-bait, hidden fees and pop-ups"
3,2019-03-10 12:29:49,"When I first started the app I loved that it gave me recipes and even let me put in diet restrictions, including Keto, gluten-free, or vegetarian, etc. But, I noticed there was no “sea-food free” option which is unfortunate because I’m allergic and/or simply don’t like seafood dishes. It would be incredibly helpful if this was an option.   A second problem I would run into is that once I had completed a workout and press “finish” the app would crash and not save any of my progress. This is frustrating for obvious reasons.   Thirdly, I don’t have Facebook so therefore it is very difficult to create an account. It would be preferable to me and to others who don’t have Facebook to add a ‘sign in with email’ option. However this is not as important to me as the first two.   Overall, this is a wonderful concept of an app for those who cannot afford a gym membership or a personal trainer. In my opinion it just needs some tuning. Thank you for your time.",General Fixes Needed
4,2018-11-02 01:58:07,"So far this app has been awesome!! I tried the 7 day trial and of course forgot to cancel after the 7 days.. so of course I get charged $44.. I guess I have 6 months now lol so to take advantage of this app since I paid for it, I am checking out the food for the day! Which is awesome! My only recommendation so far, is a grocery list for the week. This would help prep meals beforehand, instead of looking at each day to figure out what to get and make. If the grocery list can happen, That would make the app soooooo much more convenient and useful! Thanks!",Grocery list??
3,2018-05-06 01:33:57,"I’m going off of a review that was recently responded to. The app looks great, and the workouts look very positive, but I’m a 14 year old girl, who isn’t aloud to get a workers permit. I looked at the price of this app and there’s absolutely no way that I can afford it, and my parents said i couldn’t even do the 7-day free trial.   I would really love it if you developed an app that you had to sign up for, to keep your progress, but only included the workout plans for what you need, and got rid of the meal plan, that way it would be fair to me, or the user, and you, the developer.  Other than that I have no complaints about the app at all. Thanks.",Eek🙄
5,2019-07-30 14:14:50,Wow. This is amazing. I thought it would be one of those apps that tells you what to do and makes it impossible to put together or how to do it write but it way more! Shows what to do and how to do even times the reps. I did the 7 min one and am sweating! I also just realized how out of shape I am. I though I was strong because my cardio workout are great but I have neglected the toning part I guess. This app just made me realize how I can fit small workouts into my way too tight schedule!,Who needs a trainer!
3,2017-12-31 02:44:49,"I LOVE the workout plans and the interface format.  However, I am not the biggest fan of the diet plan, as it lacks a calorie/nutrient intake list and on multiple occasions the recipe does not even match the ingredient list, let alone the name of the recipe (please see anything with cottage cheese). I also really wish that there was an option to switch out a meal for another equal nutrient/calorie option in case of allergies to ingredients in the recommended meal.  Altogether, I love the plans and feel successful when I finish a day in my plan, but look forward to some big changes in the future of this app.",Great workouts! Not so great diet plans
2,2023-06-29 05:37:57,"- iPad and iPhone do not sync well - iPad does not get all the functions of the iPhone - video of the exercises are often inconstant with the instructions - the length of some exercises is inconsistent with the preparation to get in position or with the intent of the exercise - iPad app is in portrait mode… but turns in landscape mode when using the exercise coaching. This makes little sense. iPad users are more likely to leave their iPad in landscape mode.  - logging food intake is really poorly designed. Get inspiration from MyNetDiary. It’s much better, allows copy paste, has a barcode function, gets all other nutrients, … and editing food is much easier there.  - on the iPad, when you pick an exercise, it’s considered done and the calories spent are in your daily summary. Not possibles to erase it.  - … I could go on and on.   It’s not a bad app but the developers are not using it. They would see all the flaws.  One week of a 1 year subscription and I am disappointed.",Ok app but…
1,2020-12-18 11:42:46,"This is the most frustrating app and company ever. Utilizing the app isn’t terrible but if you ever decide to cancel your subscription, GOOD LUCK! The app and web page tell you the process and even when you follow the process perfectly, you don’t get responses for almost a week, they keep taking the money out of your account! The directions say to request 24 hr before your next autopsy is set to come out. I did it DAYS in advance and they kept taking my money! Then their solution was “we will take your next payment out then pause your subscription for a month”! I said “No I want it cancelled now” and they kept taking my money each week. I would highly advise AGAINST this app and this company!",Terrible company
1,2020-06-30 13:49:34,"I had this app for all of five minutes. I answered all the questions about my lifestyle choices, food preferences, and goal weight. I downloaded on June 30th and the app tried to tell me I could lose 55 pounds by July 28th. I have a real problem with any app that promotes losing weight this fast or even suggesting it is possible to do so. I imagine this is catering to the people who want to lose weight fast, but not only is losing weight that fast unhealthy, it is literally humanly impossible for my weight, age, and body type without some kind of weight loss surgery and starving myself. I’m not even sure it’s possible then. Please fix this and stop trying to scam people just to make a quick dollar off false advertising.",Promotes Unhealthy Goals
5,2019-06-24 00:57:43,"Ok, so whoever made this a thing I thank you so much! That’s because this is making me fit and I think if I do it for the while month or maybe even just this whole week I will most definitely lose some pounds and burn some belly fat. I mean it is a little tiering but anywhere they have good exercises then it will tire you and you will be tired afterwards 🥵. But I get support from my mom because we do it together so it is fun/funny for us. Thank you and to you reading this have a great day. 😊🤗🤩",Thank You
5,2019-11-12 16:21:20,"The only workout app that gives you a legit meal plan AND a workout plan personalized for you for FREE. So very impressed with this app. The push notifications remind you to work out, have meals, stay hydrated, and give health tips. The developers obviously care about actual heath over money and THAT makes me want to buy things from this developer just to support what they are doing. I downloaded almost every workout app but this is the only one that’s truly free. Will continue to use this app regularly (:",Wow
2,2019-03-10 05:04:26,"Save your money and find a better app, or work out videos. I downloaded the app, got through the first two tummy work outs, hit save and continue, and the app crashed. Ran through it several more times and it crashed each time I tried to save. Did a reset on my phone to see if it fixed it, then did a quick run through on the leg work out. When I hit save and continue button, it crashed yet again. Immediately cancelled my subscription. Not worth having when the only workouts I can actually do are the ones I get for free anyway. My app was the most current version and IOS is app compatible.",Cool idea if it actually worked.
2,2023-08-25 14:49:48,The workouts and features LOOK good. But most times it doesn’t work. Signed up/paid for a 30-day Workout challenge. Guess what: it doesn’t actually give you each day’s workout. No clue where to actually SEE each day’s workout. There IS a video at the bottom of each page. But they’re mostly 1-minute videos demonstrating form and technique. WHERES THE ACTUALLY WORKOUT FOR EACH OF THE 30 DAYS!?!? Also - messaging your “personal coach” is a joke. Hasn’t worked since Day 1. “Content cannot be loaded.” I emailed Better Me support for answers. Not. A. Peep. Of. A response. I guess it was all too good to be true.,Good luck getting it to work
