Score,Date,Content,Title
5,2023-05-22 17:02:33,"My intentions when I first downloaded this app were to have something to do when I was bored, but something ""worthwhile."" Even though playing something on my phone isn't the best thing, I actually found myself being challenged mentally with this app. The games are in multiple categories, such as math, language, memory training, etc. Each game is unique and entertaining, while at the same time it really is training your brain. Throughout my time of using it, I've seen  improvement in simple everyday reflexes, or paying attention to what happens in my peripheral, as well as better memory.",I didn't think it was actually challenging...
1,2023-08-10 13:31:34,You can’t access anything except the questionnaire on your personal demographics and interests. Right after that the app offers a free trial of three days with an auto subscription after that you must cancel 24 hours in advance.  I tried to click out of that and the app enrolled me instead. I tried a quiz just to see and I couldn’t even view my results without paying with either a subscription or one time fee. At one point a screen popped up and forced me to selected an prize offer. I couldn’t click out of the pop up until I did. Then it tried to charge me for a full year subscription with this “free offer”.  Now I’m trying to figure out how to cancel it and I have to go through the Apple ID settings but can’t find the selections that the app’s instructions gave me in my Apple ID profile.  Also had to really dig for those instructions.  This app is a scam.,Don’t download
5,2022-11-04 22:31:36,"Alzheimer’s runs in my family on my maternal side and I’ve found that as I age and near 40, regularly spending dedicated time working my brain muscles on activities unrelated to my personal life and/or work are what keep me feeling mentally strong and reduces the fear of developing dementia later.   Of course, there are also many benefits now, years before I have to be actively concerned about brain degeneration—improved attention span, quicker processing, better memory. Impulse is great for those times you’d otherwise be mindlessly scrolling social media; the games are fun and the advantages are many. Highly recommended for those wanting to optimize their brain health!",Essential Brain Exercise
5,2023-05-25 16:16:37,"This app is perfect, for a while I’ve been questioning myself and my own iq. I trust this app as if it shows all my results. And makes me feel confident about my education. It’s super easy and there are so many fun educational games to stretch your head instead of those boring cross word puzzles. I suggest this app especially for ones who are interested into taking iq quizzes or seeing your growth in development.   There’s also hyped personality quizzes and more that you can learn about yourself to questions.   There are a lot of questions in most but short time. Which is how you know this app is advanced, to conclude download this app.. like now!",LOVE
1,2023-09-29 05:48:45,"Knowing that nobody reads the small print, they can’t stand behind their product enough to legitimately give a free trial period. You must decide at least 24 hours before your trial period expires to keep it free. If you decide and cancel on your third day they will charge you for whatever time period they have automatically set up. Everything is difficult to find. A trial period is supposed to be just that. If you only have 2 days to try and decide it is purposely misleading to call it a 3 day free trial. They knew this when they purposely set those rules so they could steal money from everyone willing to give them a try, but still try to legally protect themselves. Absolutely disgusting individuals! It’s not much money a month, but the principle boils my blood, especially with so many people really hurting financially right now in the extreme inflation of the economy.",Worst Free Trial Borders on Theft
4,2023-07-05 04:59:32,"I really think this app is great and a good way to understand yourself a bit more but as a child myself and other we can’t always pays for stuff just to see results, I feel like this is unfair and not a great way for people to want to use the app. I would like to be able to see my results so I know what to work on and what to do more research on, people have made it so you have to pay for everything just to use an app. Most people can’t afford stuff like that or their parents won’t let them because of the prices. I understand this is a way to get money from the app but there are better ways to do so.",It’s a good app but to pay just to see test results is unnecessary
5,2023-10-13 11:20:44,"This is a great way to exercise our brains!  Also a great way to build good self esteem when you see your placement of % of your peers you did better than it’s almost like, I gotta give myself a pat on the back, it’s already taught me how to teach my kids their math homework, I wish I was taught that PEMDAS acronym for math order and I would’ve done so much better, my worst subject is in math but it’s my children’s worst as well! So this has taught me some cool things about myself too. It’s nice that someone came up with a self motivated, self esteem lifting, attractive app! Thanks for the trial I think i may subscribe! Want the more difficult levels ! 😈🦹🏻‍♀️❤️🫶🏽",Wow!
4,2022-10-21 22:39:53,This is a great app to have in my opinion for me because i just  find the games calming but genuinely i hate the fact that almost EVERYTHING is premium. If i take the time out of my day to do one of these quizzes i expect results not just what it is and literally nothing else. If i want to play more than 8 games then i feel like i should because there is at least 30 games on there and just about only 8 are available that is just a little bit insane. And THE ADDS the adds just make me so angry even though this app is supposed to be calming. If im doing a word search i dont want an add halfway through . Other then these things it s a great app over all.,Great game but i have two problems
3,2023-03-18 22:32:15,"I genuinely just want to know what makes the developers think that what this app is offering is worth $28 a month. The games and exercises are good, but not particularly special. There is no lack of brain training websites available - the only thing special about this is its app format. I will say, the UI is very well done and easy to navigate, but seriously? $6.99 a WEEK? Does this truly deliver *more than double* the worth of something like netflix or curiosity that have huge libraries of content? I want the developers to get paid well for their work, but this feels excessive. If I continued paying for this for more than one week I'd feel like I got played for a fool, so I think I'll do my brain training elsewhere. Thanks anyways.",App is nice but horrifically overpriced
2,2022-08-22 02:26:54,"I got this app for the iq test the app it’s self is good if you want to spend $37 on it just  for games to test your skills, I did the free trial to do Just the iq test (something that should be free) I canceled my trial because I got in a work accident and am not getting a lot of medical leave check. And to be honest I didn’t want to keep the app anyways. Because I canceled my trial they are charging me $37 for no reason. It says they charge if you cancel on the 24hour mark but exactly 24hours before the trial ends it pays for the next subscription so You get like 2 hours to cancel or they will charge you. I don’t have money to pay for my broken foot let alone $37 for a game subscription cancellation fee. For that much money you should get the app for free until you feel you don’t need the app anymore. DONT GET THIS APP 😡",DO NOT TRY THE “FREE” TRIAL
2,2022-05-29 13:03:28,"No complaint as far as exercises & games, but that only goes so far when after every game you play &/or button you press either leads to  an add or them trying to upsell you on subscriptions. Usually when an app offers a free trial they won’t bother you until the trial ends; not impulse. The free trial doesn’t grant you access to anything, it’s as good as not subscribing at all. Once the trial ended & I decided to subscribe weekly, they had the audacity to upsell me again with a 39$ one time payment immediately after I paid 6$ for the week. I believe the upselling & adds are counterproductive to the apps purpose. It’s ironic that the app meant to help me focus is the same one distracting me. I understand adds & subscriptions fund development, but it’s never that serious…",Way too many adds & subscription offers!
5,2023-07-29 16:37:33,"I’ve been doing the brain training for a month or so and it was just kind of a thing I did to kill time in waiting rooms or to wind down at the end of the day. It tells you your progress but it’s easy to discard that kind of information. That is, until someone else saw me playing it and they commented on how fast I was able to complete the little games and how they could never have done that. Then, I realized how much progress I had already made. It doesn’t feel like work, they’re just games! But it exercises the parts of your brain that need worked! Love this! Thank you!",It actually works!
5,2023-06-10 16:58:57,The app is  really good but my problem isnt the app its me i get almost all correct the only ones i got incorrect was the paper plastic sorting game and i think this can really improve you memory mental maths and more but most importantly i am 8 being able to get these puzzles right in pure seconds so this app right here i think will tell you if you are gifted or not depending on your age and skill on this great app and overall this app it's so good I give you a five star this app help you improve you're thinking skills and your brain will be able to calculate what is what in only a matter of seconds so thats why this app is a 5 STAR,IMPULSE
5,2023-01-19 10:41:06,"im 23, i have adhd and i smoke A LOT of marijuana so this app actually helps me a lot. even when im not consistent, i jump right where i left off. when im consistent, its even better bc i can keep a detailed track of my progress and even earn achievements. i bought the year membership the first week of using the app and i have zero regrets. i dont like notifications popping up on my phone so i have them all turned off, however i dont mind when impulse notifications pop up. its a reminder to exercise your brain. my favorite part about the app is the tests you can take to learn more about yourself.",10/10
5,2022-03-14 01:14:57,I stumbled across this app while trying another as usual. Then I started with a couple questions and before I knew it I was hooked.  I have only had this app for <24 hours and half of those hours were playing!  I love the investigator/riddle mode! The scenarios ask a question and the answer is “FREE TEXT” and could be correct… (Not sure if they read the answers and get back to me …) I have PTSD and I try to find a method to ease my angst … the only thing that I don’t like is how expensive the app is for continued use (after 3-day trial)… I know the App “Headspace” gives an extended free use (1-Year) for people like me during a pandemic.,Best mentally challenging game
5,2023-05-25 14:29:55,"If you download this to see what type of ADHD you have, you’re wasting you’re time. I already have ADHD and it said “Severe Signs of ADHD” and seek medical help. YOU SHOULD STILL DOWNLOAD THIS APP!   There are so many helpful brain tests you can do daily that you can set between 5, 10, or 15 minutes a day (I only did 5 because I’m way to ADHD to remember and when I do it’s too much time in my day at that moment).   Also - there are tests to learn your IQ, what your emotional intelligence is, your Archetypes, take a quick IQ, left brain vs right brain test, etc - I learned so much about myself that nobody or counselor would have ever told me. You can find what career is best suited for you too!!  I have a 129 IQ when for the longest time I thought I was completely stupid. I knew I was right brained and was drawn to music, but for a career wise I never considered it as an option. You just have to try it to understand what I mean. Do the trial at least, take the tests, you’ll be changed.",Don’t second guess this App. Do the trial. Take the quizzes.
5,2023-03-08 13:20:13,"Although I have only just completed my second day with Impulse, I am already able to see that I will benefit from following this program. Both my physical and mental fitness suffered while undergoing the rigors of caring for my Dad in my home during his last seven years, while remotely working full-time. I have been slowly building back my physical strength, but at 65 I don’t want to neglect my mental fitness. So far I am finding the program both challenging and encouraging. As well, there seems to be great kindness built into the feedback, something I genuinely appreciate and need at this point in time.",Just the help I need
5,2022-12-24 16:12:57,"I have an attention deficit disorder so I generally get bored of apps very quickly. This is by far the best app I have purchased for the purpose of entertainment/ education/ mental training. Their are tons of different games which helps keep my attention and if I get bored of one type of game their is another I want to play. Also all the rewards and scores  that they keep track of for you really helps you enjoy the games! Getting a better score then you did last time is very satisfying, as well as seeing how well you compare to your peers. I recommend this app to anyone and everyone!",Better than any fidget spinner!
5,2022-10-05 02:00:16,"You know what, I bought this a few months ago because I thought it would be good for me in the long term. Was I right? Heck yes. Even though I used to procrastinate doing it after seeing the little notifications each day, I’m starting to realize I actually enjoy doing it and I no longer see it as a task. The way they set up the games are enjoyable and I can already tell that they are helping me. I also like how there an IQ tests and self tests to help understand yourself greater. 5/5 star app as far as I am concerned. I think it’s healthy for the mind to do stuff like this. I recommend anyone to give it a shot!",Solid (Pretty Fun Also)
5,2023-09-18 17:52:04,"Todays day and times are so different from when I was a kid.  When I heard about the zombie apocalypse I was completely unaware that it could be a real thing…. Are we zombies?  Not in the way that the screen has made us envision, but in the way that we are so brainwashed by television and “screens” in general… we legit LOOK LIKE ZOMBIES!  Even our CHILDREN DO.   And that the next generation y’all…. This game reminds me that a screen doesn’t have to have a negative effect on someone.  I love utilizing my brain. Exercising it and seeing just how “not a zombie” I am.   Thank you for your app!! I will definitely be riding this train out with you!!!",This is brilliant!!
5,2023-09-14 23:01:05,Honestly I’m still very young.  Not sometimes but most times I get 1/2 a sentence out and have no idea where I was going. My Father plays solitaire on his computer same game he’s been playing everyday for a good 15 years! I was hoping if I recommend this exciting new game or games and say my brother just happens to mention it also he just may “STEP AWAY FROM THE COMPUTER HANDS IN THE AIR” I do have a genius IQ but am so noticeably forgetful I may seem unintelligent. No I know most get irritated with me. I will make time just after meditation to PlAy i LoVe ThIS aPp! I HIGHLY RECOMMEND IT TO ANY AND EVERYONE ❣️👽👽🛸🛸🛸 Oh yes there here🙃 CocoChelle Plainfield Illinois,Too much fun to be good for you
5,2023-02-05 13:25:03,"This game is awesome. However, I don’t thing paying for the game is necessary. This game is perfect for kids around 12-13, but accidentally paying for a game is not fun because anyone’s parents could get mad or something. Playing without paying is still really awesome. It’s not my decision to make you guys like not have that paying pop up thingy, but this game is still awesome. I forgot to mention at the beginning, but I would rate it a 5 and a half if I could because of the paying pop up thingy whatever. Overall, this game is a really fun one, and I wish you good luck continuing to create games/edit games :)",Awesome but…
5,2023-07-15 02:17:17,"I really enjoy using this app instead of my Solitaire app. I enjoy both equally, but I’m just a puzzle sort of girl and I like things that are a little bit more challenging and strategic than other games available. This is such a wonderful because it’s also going to help keep my brain strong, the brain has in mind or an organ, and we have to flex them in order to keep in tact and grow as we mature over the years. I can’t recommend this up enough. I absolutely am proud of myself for buying it and for the year and I look forward to seeing my progress over the year.",Perfect mental stimulation!
5,2023-04-14 03:04:59,"As a psychology and neuroscience enthusiast, Impulse has blown my brain away!   I've spent many weeks reading about brain training & cognitive performance over the past year, and specifically about boosting memory, attention, and retention.  Let me tell you, this app is what was missing from my daily life. I couldn't always train my brain when at work or university; that always ended in mental burnout. However, Impulse lets me train my brain in a very silk-like and fun way. The game are not taxing. In fact, they even help my mind unwind.   The reason being is, first, they are short in duration, which makes them easy to complete when taking breaks, waiting on the bus, etc. Second, they are colourful. I know this sounds silly but colours do make a huge impact. Think about how fun brain training would be in a dull environment.   I could go on and on, but one thing I'd like to add is affordability. I wish the premium version was free so that I'd make full use of this app.   With that being said, keep up Impulse!",Mmmmm
5,2023-01-23 02:08:27,"I played this game for the free trial because I looove brain workout games, but I never found one I cared for too much. As I played more and more, I enjoyed it more, and more. There is definitely so much to offer! This is by far the best brain app game I’ve ever tried. I’ll be 31 January 27… I ended up forgetting to cancel after the trial. But I didn’t want to cancel just yet because it was THAT good.. I justified the lapse of the trial for a couple weeks because it’s my birthday lol. But I really do need to cancel because it’s too expensive sadly, unfortunately😔 If I wasn’t on a tight budget I would keep it for a while longer. 🤗👊👍👍🫶🏼",It’s really good
5,2021-11-16 16:30:33,"I had multiple heart attacks in 2004 & 2006. After that I was put on disability which was f course in that time frame was the opioid epidemic that still rages on beyond this steroidal cold & flu (China virus). After my heart started to straighten out in 2017, I got clean and I’m back to working full time. Something is foggy in my brain though. I’m startled very easily and my concentration is far from what it used to be. These tools are helping ease my mind, use it again like a muscle, and all around better my life. I appreciate apps like this and the minds that went into the process of thinking about healing a dysfunctional mindset. Thanks!",Great for restarting your mind!
1,2023-10-16 03:56:04,"Update - after using the App every day from the time I purchased the Lifetime Access option, I was suddenly blocked out of the App, and can no longer log in or even access at all. It’s like my purchase was never made, starting from square one. I did reach out to Impulse support, and received an E-mail Failure notification from G-mail. Since this doesn’t appear to be resolvable, I’m going to request a refund, through Apple and also PayPal, since they both protect buyers in this type of situation. Absolutely ridiculous.   I love this app, I thought it was great that they offered the Lifetime purchase option, which I chose to purchase. Since I’m nearing 60 years old, it definitely is important to me to stay sharp and strengthen any cognitive abilities I have and retain them. I love the different options.",Can’t restore my Lifetime Purchase
5,2022-12-03 07:03:11,"I’ve been trying to get into some kind of morning routine, as mornings have always been difficult for me. Despite my best efforts, I end up snoozing my alarm at least thrice and once I wake up, I start looking at my phone. Instead of having an existential crisis over a spam email, I’ve been trying the exercises and taking the quizzes on this app. I find myself with less cognitive grogginess in the morning the last few days, and I go back to the exercises when I pick up my phone rather than a known stressor. It is so good to have had and still be having.",Has been helping me get out of bed!
5,2021-11-06 18:14:11,i think this is a really good game and it makes me happy that they ask for feedback because it feels like they actually care about the people playing the games. I like that i can play this for free with ads but also if i didn’t want ads i could pay for a subscription. i also like that if they do include ads they don’t bombard you. the games are challenging but not too challenging to the point where i can’t play. it makes me feel accomplished when i do play a game and get it right because i actually have to use my brain to figure it out. definitely one of my new favorite apps,good game
5,2021-10-24 18:34:08,I’m 59 and I’m a college graduate and I found to my surprise that the app is fun and my brain can definitely use some training. My IQ has been tested at above average before college and then I took the IQ test in the app and I am only at the average level yet it only took me two days to get back to the point I was as a youngster but I can see where I can benefit from further training. I can see I slipped because since I’m disabled now and unable to work any longer and I’m not using my brain the way I used to I have lost the edge. Well this app makes it fun to see if I can get that edge back.,Training Your Brain Is Fun Not Work
5,2023-02-09 17:59:28,"This has really improved my math and memory within just a couple days, I didn’t graduate high school and I wanted to learn more and at least keep my mind active, especially being out of school for over 5 years now, this has helped me tremendously and it’s so fun to do instead of mind numbing equations with no praise. It even tells me how well I have done compared to my peers, I love this app so far. I have no complaints what so ever! It’s also very affordable and I thank the creators for making it super simple, fun, and reliable for learning and keeping my mind active. Thank you!",Best App Design/Learning Tools!!…
4,2023-06-19 19:49:23,"The only reason I gave this app a four star review is because it has a lifetime membership. Most apps do not! The lifetime membership makes it worth it because hopefully they will improve it overtime.  Right now the games are pretty boring and even doing your absolute best you get a very low score. I can’t beat more than 4% of the population on most games, and they don’t actually give you any tips or suggestions on what you are doing wrong or how to improve. So, not sure how this app is going to improve your brain. Instead it just shows you your limitations.  Yet, something still draws me to the app.  The graphics are fantastic.",Lifetime membership
2,2023-05-14 20:40:26,"I’m sorry I purchased this game. I’m aging, and interested in “so-called” brain trainers to keep my mind sharp. This is not it. It offers the same games over and over with no feedback on how to improve. It only gives you a one line, “you did better than X % of your peers.” How is that helpful? There needs to be more variety. There is one game that I particularly hate, “Arrows,” because I cannot get my touch on my phone to register and I always have to swipe several times on each arrow instead of once. It’s really frustrating.   The only reason I gave Impulse two stars instead of one is because the tests do offer some interesting and helpful information. It needs a much wider range of more interesting games and puzzles, though.",Repetitive and boring
5,2023-01-12 17:53:00,"I have been using this brain training app for a few days now and I have to say, I am impressed with the results. The app offers a variety of games that are designed to improve different cognitive skills, such as memory, attention, and problem-solving.  I particularly enjoy the variety of games offered - from matching cards to solving puzzles, there is something for everyone. The app also has a progress tracking feature which is helpful for monitoring my progress over time.  I appreciate that the app encourages daily use, as it has become a habit for me to play the games every day. It's an enjoyable way to challenge my brain and I have noticed an improvement in my focus and concentration since I started using it.  The user interface is clean and easy to navigate, and the app runs smoothly on my device. The daily reminders are also helpful for keeping me on track.  Overall, I highly recommend this brain training app to anyone.",Improve your brain power!
5,2020-01-09 13:23:07,"As someone who struggles with some memory deterioration and constant information overload and who takes mental health very seriously, I always look for ways to improve the neural connections of my brain. After coming across Impulse, I figured I would give it a go. I have just completed the 30-day brain workout plan and feel real improvement now: it becomes easier for me to concentrate on the particular task and my working memory seems to be better as well. Not sure whether the same may be fully related to the use of this app, but I don’t care as long as I see results. I have bought the lifetime plan and consider this as a huge investment in my mental health. Planning to start a new workout but not sure whether to go for 30 or for 10 days. It would be great to see some recommendations after finishing the 30-day plan. Also, I enjoy solving brain-teasers a lot. Just a small suggestion here - would be really interesting to see how other players answered to brain-teasers. The only thing I wish this app have is more training areas, like creativity, brain speed, etc. Also would appreciate more games and exercises (still, worth to mention that the developer adds new content regularly). So, it’s a legit app and thank you for creating it.",The best brain training app ever!
5,2022-09-04 02:23:27,"Thanks to this app I now know  personality type and have been more of myself.  Knowing how i am on a scientific scale has helped me narrow down on my strengths and weaknesses and has since improved my ability to connect with my family, friends and even in my marriage. Everyone I know has taken the personality test and has inevitably had the “Ahah” moment. Upon sharing with others we all say” well that makes sense. “ This app has fantastic games that are challenging, fun and really get the brain juices flowing as they get harder. I really like the diversity in games and the fact that they all challenge in different important skills. My favorite are the ones where you have to put a box together in your mind and be able to rotate it mentally to see all sides in order to be able to answer correctly. Another good one is the math challenge. Frankly for anyone like me or otherwise with the desire to see the world from multiple perspectives and solve problems with practical yet unconventional methods this is a great app to get short form challenges to stimulate the mind.",The best app for a cognitive boost
5,2023-01-23 21:04:03,"I don't exactly pay for anything on the app store considering I feel the need that I don't have to. It's hard finding good and productive apps to help me succeed mentally and keep me on the right track, most of them are in-app purchases and you can only get so far before you can't do anything else without paying. Impulse is a good app for letting you use the app for free for however long and you can pay for more options if you feel free to. There are different training exercises that focus on different parts of your brain, it will also show how you did after the game.   The app gives different games everyday so even if you complete all of the games you can play more the next day and repeat. The app helps me most with memory since I can't remember a lot of things, it builds strength to the brain and its very beneficial. The app keeps me from getting bored and it's educational, kind of like when your a kid and you don't realize the educational games are helping you learn since your having fun in the process.",Impulse is a good app
3,2023-07-08 22:55:06,"So I’m fine with ads. Shoving them down my throat does absolutely nothing to encourage me to pay. Lol instead I don’t pay just out of spite. But when you show a questionable ad that only got worse once I tried reporting it… that’s when there’s a problem. Especially since I’m good at certain games and after every level there’s an ad. Which is fine.. but not when it’s showing a woman bending over with her behind arched up as high as it can go so that it’s eye level with a dude basically sniffing her snatch.. If I wanted to see that all that… I’d go watch porn on a platform made for porn. Not an app that’s rated ages 4+ with no way to report such ads. Obviously it’s not straight up porn but it’s so implied that it looks like you’re watching porn. Fortunately I found a loophole to skip all ads. If you add a report feature that will allow the user to stop seeing ads from a specific company/developer (because the developers make several different ads), then I’ll go ahead and tell you how anyone can skip the ads, without violating any terms and conditions.  Edit: I’m not turning on personalized ads to change what ads I get.",Stop showing porn
5,2022-12-07 13:09:57,"If you’re looking for an app that’s fun, relaxing and keeps your mind occupied/focused, this is it. I’ve only had this app for a short period of time but I can already say I enjoy it so much. I haven’t been in school for years, since then I’ve been working full time but I always felt the need to keep my brain active and this app does just that. There’s many different games, puzzles, quizzes, etc to choose from and the best part is that they keep track of your progress throughout every different criteria. An example of a test I took was the Personality test and let’s just say after I learned my personality type I realized a lot about myself . I’m not saying the tests are 100% accurate but for me at least I benefited from finding out. I even did my own research on the personality type impulse gave me and it was nearly spot on for the type of person I know I am personally. Definitely check out this it. Btw there are ads but you can skip them, I find them Annoying so I’ll probably end up subscribing for no ads.",Get Great!!!
5,2022-01-01 16:47:13,"I saw this being advertised on Instagram and had been in the mood to get back into brain training. I truly believe everyone should have a brain training app, but this one beats them all. I’ve used the competitors BAXK in the past when I was in high school, now that I’m older, I can say this one has a more in-depth method of training and the games are really addicting. So much so I don’t want to do the recommended games, I want to play them all! But strict habits are good long term so I keep reserved, haha. Anyhow, they have different areas of brain training. You have your daily, then you have certain sections, I.e: Memory, Mental Math, etc. I got the 50% lifetime and honestly best money I’ve spent. If you want to sharpen focus, mental math, or even just feel like you’re not as ‘sharp’ as you used to be, you need to get this app and the subscription to follow. IQ tests on here and that’s something I’ve never seen those other apps have. Grateful for discovering this organization. I don’t even write reviews but this is one that had to be written.",Simply amazing.
4,2023-02-20 13:40:16,"Since I’ve added this to my daily routine I’ve honestly felt more motivated and have been doing well with thinking on my feet, which I am very grateful for. However, in the app they bombard you with deals off the premium subscription, they give you up to “96% off!!” Claiming it’ll only be there for a while, which isn’t really true. It doesn’t really affect gameplay though because you can still play some games, and you can complete your daily challenges without premium. My big issue is the tests that they have. Some include trauma response tests, IQ tests, etc. I wanted to do one, so I took the time to complete the test, and then only afterword was I told that I needed premium to see my answers… now I’m not here to beg to make the app totally free, but at least state a somewhere clearly that you need premium to unlock your answers. Or just don’t allow people to take the test unless they have premium. Anyway, that’s pretty much the only thing I have against this game, and all in all it’s been a great addition to my daily routine!!! Thanks!!!","It’s pretty good, just not 100% upfront."
5,2020-01-13 07:51:34,"I don’t usually write reviews, but in this case, I decided to make an exception. So glad I came across this app a few weeks ago! Thanks to it I finally realized how poor my math skills are... But the thing is they were not like this all the time! Back at school, I was really good at math, not the best in the class, but really good! And look at what happened... I avoided doing some simple math on my own, thinking it would save me some time (or maybe I was just lazy), and as a result, having faced the tasks in Impulse math category, I saw how big my problem is. Huge, actually. The tasks and the games are not that difficult, they really aren’t. And back in the day, they would be a piece of cake for me. And now it feels like starting all over... But the good thing is that doing it with the app helps! I’ve been getting better and hope for more results!  My only suggestion would be to include more games to the Language category, just like Math it seems really useful. Oh, and the math lessons! They’re amazing! But it took me time to find them. Thank you!!!",Love this app!
4,2021-11-15 05:06:14,"So far I have played the game for two days and I like the fact of being challenged . and not knowing what to expect next. This game so far seems to give me a challenge based off of things that we have to deal with every day in daily life issues. Whether those things are good things or bad things, things that you have to ponder on etc. it challenged you and took you out of your zone that you may have been in at that moment. I’m looking forward to learning new things expanding my brain span ,and being challenged daily, because what I’m beginning to see go on in this world… we need to stay woke ,and pay attention to what’s actually happening before our eyes while being distracted with daily nuances. So we all need things that we can focus in on daily, to help keep us focused on what’s important .I think this game will be a segue into that for lots of people that find it hard to multitask at times, becauseWe get distracted. Being able to focus is important for anything that we do in life, and I think that this game is just fun tool that could help.",How much I like it
5,2023-11-04 16:32:53,"I love the new game each time, and how they begin easy to learn how well you do.  The game said that the next time the game will be harder, but for the week or three that I finally started playing it (my adhd daughter recommended it to me because other games would bore me as soon as i got really good at them.   Each game has benefits, an example is one where you had to remember which squares had a football helmet, representing opponents. They disappeared and then two footballs appear. You have to make a path from one football to the second without using the square a helmet was in , using only your memory.   They do a tutorial and just allow it to play out, don’t rush it, and you should then fully understand how the game works.  You never play the same game twice in a row.  (Unless you select replay). It’s helpful for neurodivergent people and anyone who wants to help their memory skills develop.  I really enjoy it, but I think that’s obvious by now haha.",Great for people with ADHD but fun for all
5,2023-07-24 00:07:51,"its a really good app, really works the brain and etc. I have a bit of ADHD so it gets kinda hard to focus on it without gettin overwhelmed with the repetitiveness in some of the games. It really the games are really fun tho, puts your brain to work. To me the repetitive games are hardest because again, ADHD🙄but its helped me a bit with being more focused and believe it or not, you can get better with being more observed and pay attention to detail a lot more, it helped me a lot! Right now i’m 20 yrs of age and plan on having children with my gf. If any of you people are parents and see that your kid is struggling in someway educationally, i advise that you download this app and get them into this. I definitely plan on gettin my future kids into this; it can really help them get more focused more organized and so on. It even gives you back the results/reports of what you’ve done. But yk with any app you gotta pay for a plan to get em(but hey, they gotta make their money, can’t hate on that)",Its Amazing!
5,2020-01-10 17:17:53,"I didn’t expect I need anything like Impulse, but after watching the ad on Instagram I decided to try. And I’m so happy I saw that add!! The app is amazing, user experience is so neat and the color scheme is perfect. What i like the most is that I only need  5 min per day to stretch my brain muscle. So I complete daily brain sessions and feel really better (on a 17th training day now). Pricing is a bit tough in case of taking a monthly subscription, but I successfully utilized the Christmas offer the app proposed. Just for the price of 4 cups of coffee I now can have lifelong brain training!! I would advise the developer to add some brain music and sounds, say for focus, productivity, concentration (I personally consider this to be crucial for effective working or studying). Apart from that, are you planning to add some training streaks? I noticed in other apps that this feature motivates me the most. But anyway the app is great and i recommended it to my friends and family (and i’m not the type of a person to recommend every stuff i see)",Amazing brain workouts!!!!
5,2023-04-28 12:38:49,"This app is AWESOME I’m talking AWESOME. so first off, the app has ads only every once and a while, not every second and they are pretty chill because you only have to wait five to ten seconds to skip. They also have sales that one times gave 92% off of a premium package just because I picked the right box. You can also just remove ads for 5$ without ur having to buy the whole premium package. The app is also so fun for an adulation and mind game. The mini games that they do are so fun!!!! And yet it also tell you what it will improve on. For example one game might say at the bottom, “improves creative thinking” You can also start a streak and play little work out games every day. I honestly love this game so far after I got it YESTERDAY. I play it every day before bed or in the day when I’m bored because it’s usually hard to find fun games without getting bored of them. So I think this is the perfect game for all ages and all genders. DOWNLOAD IT IT’s WORTH IT",Why Impulse is so amazing
5,2022-08-12 02:29:11,"It’s great so far! I originally got it when I saw the AD on tik tok. I thought it was gonna be another bad app, but it’s actually not. It actually gives you exercises and games and tests that allow you to see things in a different light and jog your memory on things that maybe you need more focus on. For me, I need focus for my job. It’s extremely difficult to focus sometimes because I have so many things in life that I’m dealing with, and I get cluttered. This allows me to be active for my brain in my off time, because honestly, everything else started getting boring, even Tik tok! It doesn’t feel mindless and boring, allowing me to at least grow while in my spare time and not wasting seconds, hours, days on mindless entertainment. The best part is that they’re not the same questions every time, math problems, vocabulary questions. If you need touch ups on your brain and maybe need to learn something new, this is the app for you!","I got this out of an impulse buy, but…"
2,2022-05-05 08:10:58,"I got this app thinking that I could relax by doing some fun puzzles for free. I have never seen so many lengthy ads that force you to interact with them as I have in this app. Due to the annoyance of having to deal with the same lengthy ads after ever one or two free activities that I did in the game, a pop up came up saying that I could get the great deal of having ads blocked for $2.99. I went ahead and did it. Then I kept playing and ads kept popping up. When I contacted the app customer service about this they replied that the ad block was only for that one specific puzzle out of all of the activities in the app. They also said this was “clearly stated” in the pop up, which with I disagree. All I saw was the words “ad block for 2.99.” If I had known, I would not have paid for that and I would just have probably deleted this app. There are other comparable apps that are interactive and good for different types of brain training, albeit in separate apps, but unless you pay for this app (which is actually a subscription either weekly or yearly) it is too frustrating to use.",Careful not to “impulse buy” all your money away in this app
1,2023-04-04 13:33:15,"This application is partnering with algorithms that harvest user data such as Instagram and Tiktok in order to push fraudulent advertisements tailored to individuals that are more likely to click and buy a subscription. I have ADHD. My TikTok and Instagram algorithms know this. I recently started seeing Impulse ads on both platforms that states “WHAT’S YOUR ADHD TYPE? TAKE THE TEST” implying that, within the app, there was some sort of ADHD type test. I thought “that sounds interesting” and started a free trial. Interestingly, this test was nowhere to be found. I thought “maybe it’s a premium feature?” so I mistakenly subscribed for $6.99 (I will be getting my money back from Apple). Nope. No “ADHD type test” anywhere. In fact, upon googling “impulse app ADHD test” I was shocked to find there are NO results except for the TikTok and Instagram ads themselves. Then it clicked, that this developer is utilizing apps with access to marketing and personal data to push fraudulent ads in a targeted manner. The brain-scan images that the company used in their advertisement, hilariously, have nothing to do with ADHD. They are stolen from an academic paper.  ADDON - THE APP KEEPS DOWNLOADING ITSELF AFTER YOU DELETE IT. This is absolutely malicious",Fraudulent Advertisement - THIS IS MALWARE
