Score,Date,Content,Title
3,2023-03-07 05:42:06,"The main thing I dislike, is trying to purchase e-books on my phone. The app won’t let me for whatever reason. Then if I go to the internet page and try to do it through the safari browser, it just kicks me straight back to the app everytime that I click on the link.  So then I have to delete my app, go back to browser, purchase the book from there, all just to get a book on kindle. Then have to go and re download the app again after.  It’s a headache.",Books
1,2023-01-21 15:07:30,"This app is easy to use, I will give them that, but you do not get what you pay for…(two day shipping with prime is a joke) this company used to live up to its word and you received 2 day shipping no matter what … they where bound to make your experience being a prime subscriber awesome so that they didn’t loose you as a customer. Now you pay for prime and you might get it in 5 to 7 days. The whole point for me was to get prime to beat the competition in shipping. Even the return policy was great!…not anymore. If you are not going to live up to what you advertised don’t make me pay for a service I don’t receive.",Does not do as advertised
5,2021-03-12 00:29:18,"This is the best product I have ever found that actually works for stress and anxiety that is not a prescription and I have tried litually hundreds of over the counter medications. It works fast, and last for hours. I have been using it for about a month now; and am so thankful that something works when you don’t have access to prescription medications . Thankyou so much!! I feel so calm. It’s a miracle!!!",Genexa stress tabs
4,2022-08-15 13:21:02,"I use this all the time and even get as many people as I can to use it as well. There is one thing I would change. When searching for a specific item (“crocs”, “Hoka”) you get similar shoes. While that’s great if you don’t know what you’re looking for, it’s REALLY annoying when you want a specific brand. I tried to filter it, but you can’t filter by brand. I’ll have to give it a 4 rating because of how annoying that is.",Use all the time!
1,2022-02-18 21:35:58,I ordered two books right before I had to travel and the app told me that it would get here by 2 PM to 4 PM and I was OK with it because I was traveling the next day but then it was like 4:34 PM and it said getting here at 10 PM and then I was like OK I’ll just pick it up tomorrow before I leave but then if I wake up the day that I have to travel and it says running late but on its way and I was like OK I saw a couple of hours before I leave maybe it’ll get here in time and let me tell you it did not it said it got lost and I still haven’t had my refund And the worst part is that I paid for the shipping to get here on the day.,disappointed
3,2022-02-17 04:37:18,Instead of Jeff Bezos stepping down and shooting himself off into space every second now they’re raising the price is a prime and on top of that they won’t even give you the deal anymore like they used to let’s say for example that they have a deal and let’s say you missed out on it and you contact them the next day for that deal previous they won’t do that anymore like they used to every other company I know will honor that and they won’t do it they are so greedy now it is a Monopoly.,Corporate greed at its finest
4,2022-02-07 23:18:40,"I think this is a great app! It has all things you want + more, the only thing is the search option. Sometimes. the when you search one thing up, something else comes up instead. For example, “bracelet packs” instead, something else will pop up like random bracelets even though your being very specific with the type of needs you want. Honestly, that’s all that could be fixed with the app.",Great App But..
2,2021-12-28 05:00:01,"For the love of God, put some proper ""back"" and ""forward"" buttons on this thing. If you click on an item in deals,  then click the ""back"" button, it takes you back to the Home Screen. Sometimes the app freezes or refreshes, and the ""back"" link takes you back to the Home Screen instead of the last link visited.   The navigation and Home Screen layout changes too frequently. Sometimes ""lightening deals"" is a separate category. Sometimes it's only a sorting option under ""deal types.""",Needs navigation upgrades
1,2021-11-26 02:08:03,I never ever had a good experience returning with ebay it always ends up with me having to call multiple times and be put on hold. been a “loyal customer for 3 years” and this is the type of experience I get smh. I swear to god that i’m literally on a call with customer support right now on hold dealing with a case that was closed on me when the app couldn’t even accept the tracking number. I literally called yesterday to tell them it didn’t work and they confirmed my tracking information and still closed it. ridiculous. and i’m literally still on hold after writing all of this,Most annoying return process ever.
2,2021-11-24 09:56:35,"It would be a great App but when you add filters (ratings, price range, etc) it starts filling your results with sponsored items that do not abide by your filters. The less filters you use, the better results to see what you really want to search for. For pricing I just add “under $*” with the max I would pay for the item on the search bar and it usually does the trick. However you will have to scroll through too many non related items. Sometimes it is just frustrating and I quit my search and head to the store. Overall easy to use.",Good App
1,2021-09-12 18:28:52,"As soon as the app opens it switches to portrait mode, which is super annoying. It allows you to rotate to portrait then to landscape so clearly this was not tested at all. So once you’re in the app there’s about 25% of the bottom screen has a white bar that blocks everything below it. Very frustrated at this point, but I’m determined to buy a Chicago Cubs Fitbit charger. Searched and found but could not buy because the buy button was off screen. I tried rotating the screen and pinching out and I can see the buy button but cannot tap it. Very strange for a company that loves making moneys to put out such a crappy app.",App is unusable on iPad
3,2021-09-06 20:09:14,"Amazon’s focus is NOT on customer happiness.  Their apps grow more annoying with every version.  Alexa notifications that you can’t actually turn off (no matter what their app leads you to believe), pricing that is at actually the best, silly pop-ups that constantly tell you to things a “new and better way” even though those ways involve just as many clicks (if not more) than the way you’re currently doing things, apps that break for days on end, etc. … Bezos should be ashamed.",Getting worse by the day..
3,2021-06-15 20:03:30,"The iPad update is lowzy and very slow. Could be improved more. The way that the reviews were set up last update was emberable so I am a bit happy by the small change with that. Some of the products that say ""new"" are in medium or horrible conditions. It's never perfect conditions, but still the stuff itself deserves a 4 star. I've seen a few people working there being very imature so a 2 star for the people but the app itself is sadly a 3 I would have given it a 4/5 if it had a bit more changes.",Ehhh
5,2020-08-09 16:04:06,"I’ve used this app for many years. But it seemed like the last update deleted everything that was in my cart, in my “save for later” and all of my shopping/wish lists (my children’s Christmas lists). When I sign in to Amazon’s website from my computer every thing is there. Just not on the app on my phone (which is where i do the majority of my shopping from)",Lost my lists
1,2021-01-21 03:54:23,"Over the last several years my family has purchased goods and services from your company.  I’ve always talked highly of your amazing company and the good it has done especially during COVID-19.  However, I’m disgusted to learn that your company has chosen politics over people you serve.  Waiting to release a public statement on how your company is willing help within hours of Biden taking office is sad and disturbing.  People are dying and the last month we have seen the death toll increasing materially.  Instead of offering help in a public statement to the Trump Administration you wait to make your political statement for today while thousands of people die!  Shame on you Dave.",Shame on Dave Clark!!!
4,2021-01-20 17:04:29,"The January 2021 update totally wrecked any kind of linking on the app. This was pretty spotty to begin with, but if I want to look at reviews or questions, they simply don’t work. I have to scroll to read these items.  In addition, links to other products often don’t work. While the new-ish interface is nice enough, I guess, I’d really like to be able to have enough confidence that if I click a link, I’m going to go to where the link points. Right now, that’s not the case at all.",Latest Update Issues
5,2019-07-10 15:40:30,"I have several gift cards and the app ignores your choice of payment method if you have gift cards and supercedes your choice. I often have to go in and change the payment method after the order is complete and it still uses the gift card 1/2 the time, after I've selected something else 2 or 3 (sometimes even 5) times. So gifts are used for toothpaste instead of allowing me to save the giftcards.",Watch your order payment
2,2020-03-26 07:34:01,I live in a place not very common and not very close to America. I would usually see some things I liked and it would say it doesn’t ship to where I live and when I see things I don’t like it ships to where I live and I want things that I like not things that I hate.  So maybe they should make they’re stuff go to every country because I want some stuff that can’t come to my country and I really hate that.  I’m not complaining at they’re stuff at all like I love they’re stuff but I also want some stuff to go to my country so I hope they can do that but from now it’s a 2/10,It was nice but then it was bad ( really bad )
5,2017-10-22 13:52:10,"Been using the app on my iPad for years and always used it in landscape mode.  I use all my apps in landscape.   Latest update will no longer let me do that.  Update to the update:  2 days ago I wrote a review about the lack of landscape.  Yesterday an update came out that fixed it!  I should’ve asked for a fix that lets me get 50% off everything I buy thru the app. (Lol)  App works great again, time to go shopping.",Stuck in portrait (updated since)
4,2019-06-30 23:55:06,I would like it if you bring back the search apart where you can search through your photos on your phone and find stuff through that option because I don’t know the name of some stuff and just have a photo and ever sense the option was taken away I can’t find the things I want any more. So if it’s not to much to ask but if you could bring back that option to search via photos on phone that would be great.,Bring back the search through photos
3,2017-12-15 06:17:58,"For some reason the app doesn’t let you see everything arranged by low to high price. It only shows a small amount of the items you searched for when you click the sort button from by relevance to by price low-high the number of options lowers significantly where you might only have a couple choices, even though when it was sorted by relevance there may have been 10,000 items. Kind of ridiculous when you can’t see everything in the order of price.",Won’t let you see things by low-high price
3,2017-11-26 01:28:16,"Lately the app has been making it very frustrating to track, look up, or view orders placed. It makes you sign in to see orders and then says something went wrong and you have no choice to click back onto the main page. It’s been very very frustrating and moderately infuriating. I think it’s just a glitch from the last update. Otherwise this app is the best thing created for those who don’t have access to desktops or any computer. I’d still recommend this to anyone, but that update though......",Signing to see orders on mobile
5,2023-07-23 04:57:55,"Over the past several weeks, I have ordered moving and storage supplies and many other items.  I am amazed that I can still get excellent and immediate assistance with anything I order.  My orders arrive when expected or I am notified of a change.  Drivers are polite and do their jobs well.  You still deserve my business.  Thank you for your dedication to detail.",Extremely Pleases
4,2022-08-01 22:39:42,I’ve noticed this issue for a few months now. At first I rationalized that there could be some bugs in the software. Multiple updates and “bug fixes” later and I still experience the same issue: the page won’t load once I click on a product or recommendation. This makes it very annoying to navigate the app and I seek other retailers to complete my purchases.,The app is very unresponsive or won’t load
1,2023-06-06 09:43:47,"Please move the search bar back to the top of the screen. With it at the bottom, when I go to scroll down a page (so putting my thumb at the bottom of the page, and sliding up the screen) I keep accidentally putting my thumb on the search bar, which then causes the keyboard to open, taking up half of my screen view, then I need to close it, and be careful to not repeat that same process.  Which is taking away from my product viewing time and experience, and making searching for items very annoying",Please put search bar back on the top of the screen
1,2023-06-06 00:50:08,The Bluetooth enabled locker system is the worst possible thing ever and only complicates a system that was once considered fairly simple and foolproof.   I tried speaking with customer service twice and received useless information including one rep who told me I would have to disconnect ALL of my devices from Bluetooth to allow it to work (I was standing in the middle of a grocery store at the time). He finally told me to try to retrieve my packages at a different time of day.   I  will not use this service again and highly recommend you not use it if you’re ordering a time sensitive product.,Bluetooth locker access is faulty
3,2023-06-04 11:23:13,"I don’t know why the shipping and payment have been taken so long lately!  It takes them a whole day or more to take the money off, then half the time they say they didn’t get the money, but they did, and it takes them 2+ days to ship anything out!  I ordered wireless earphones 1 June and I’m still waiting for them to ship out 3 days later. I ordered a Kindle and a case for it as well on 1 June, it was supposed to come yesterday, but it didn’t even ship out until yesterday at 6 pm.",Frustrated
3,2022-12-25 23:40:39,1.Doesn’t always allow me to post a review if it’s regarding a negative experience. 2. What’s the point of “making a list” if you can’t place the item on that list-meaning: hit the heart/like button and it sends automatically to general list…from there I have to move it to the list I want it in. 3. Tried to organize general list but it’s soooooooo tedious and time consuming. App doesn’t allow for multiple select to transfer over to a different list/category. 👎🏻,Reviews and other things
2,2022-12-13 19:37:51,"The account/orders button at the bottom of the app has been moved and replaced with some lousy tiktok style “inspire” function that is completely worthless.   The inspire function offers less than 20 broad categories to select to improve the results, but none of the categories really match my purchase history.  It’s poorly thought out and executed  This coupled with the shipping delays and outright dubious results that appear when “get it today” is selected has me going to B&M stores more often. The App could be better, more honest.",Recent update has bad UI changes
2,2022-10-13 18:00:28,"I’ve used the app for a long time. In general it’s a fine/good experience. Lately though I’ve had two issues with the most recent update:   1. They got rid of the shortcut bar that appears above the bottom nav when pressing the hamburger menu. I used to be able to click on the hamburger, then click orders to see my orders. Now I have to click the hamburger, scroll down to “my stuff”, click it and then click orders. Please fix this.   2. The app freezes and crashes if I swipe up to switch apps and then come back.",Broken with newest update
3,2022-09-23 20:00:26,"I’ll be searching for an item; I have all my filters in place and I’ve scrolled quite a ways down. I find an item to look at, realize it’s not what I want and click to go back to the search page. Annoyingly, the whole page is reloaded and my spot and my filters are all reset.  I know the app didn’t do this before, this new version gets really frustrating.  The app also won’t let me look at review or even the ‘other people have liked this’ section.",Pretty annoying now
3,2022-09-17 23:07:08,Is it just me or did the update totally mess up the ability to listen to music while you shop? I’ve been using this app for years and had no problem with anything until now. I am in the middle when it comes to the “speedy” delivery. Always click the prime button and get ready to checkout and then it tells me that it’s going to take a week or more. I’m overlooking that because of the world we live in now. I think IT team kinda got lazy on this update. Keep trying guys!,Update Malfunction?
1,2022-05-05 01:48:15,"I invested in a subscription to get the full perks of the app. However. Still very mediocre experience. The wide distance radius drives me insane!!! I don’t want men from 1000 miles away able to swipe on me when I have no interest in THAT long of a long distance relationship. Ugh please turn off this feature, seriously. It’s terrible. Make it optional! What the point of preferences when Upward has already decided to show me every user it has!  I’ve also noticed men will not fill out their profiles and I think this should be mandatory. Putting “will fill out later” or “just checking this out” is ridiculous.",Needs work!
1,2022-04-27 06:43:01,"My package worth $160 was supposed to show up on Sunday which it didn't, so they sent an email and said it will arrive Monday or Tuesday. It also said if it doesn't show up them come back on Wednesday and get a refund. So i wait 3 extra days and nothing. So Wednesday morning i get on and click refund, and then it says “occasionally packages arrive late, if it isn’t there by SATURDAY, come back for a refund or replacement” what the? I thought you promised a refund by Wednesday and now i have to wait 4 more days to maybe get it, how do i know you wont say that again and keep blowing me off, way too frustrating. 1 star!",Keeps promising refunds
1,2021-12-04 18:22:01,It’s all good for a cuplé of orders until drivers mess up with deliveries ! Here n there you pay the “prime” thinking this will solve the problem ! But their customer service don’t have the you left it in my neighbors house option ! Or it says next day or it will arrive next day of what it told you option ! Or the : do you still want this because we didn’t make it on time option! Or the driver didn’t seem to care option! Yess their not perfect but it’s getting on my nerves now ! After 5 yrs of been loyal paying my “prime” I would expect changes that are never happening!,⚠️read the small letters of the a agree⚠️
1,2021-10-29 16:34:50,"I’m against paying for prime now as it hardly makes a difference in delivery times. Also, they kind of screwed the USPS with prices (although I understand that USPS agreed to this contract) which runs the actual delivery personnel into the ground. 2 day or same day delivery do not exist anymore yet the price to remain a prime member does not fluctuate. Kind of shady. The tracking system for prime is pretty bad now as well as their estimations of delivery time. I’m just kind of tired of giving this company money and will look elsewhere for product and delivery means. If you wish to continue using them, by all means, enjoy getting screwed over 😅",I used to love it
5,2021-07-07 16:17:27,They wait until the day of delivery to send notification of cancellation! I could have ordered from another source and had the parts when I need it! But now I have to wait another week and hope that you all don’t cancel this order! Never think your too big to fail! And never forget your customers are why you have a job!,Poor customer service
4,2021-09-19 17:58:39,"As the title says, the app is great and makes everything so easy.   Two things to change, the biggest being making it quicker to switch from my business account to personal and vice versa. It’s a hassle to have to go into settings to do it, would be easier if there was a quicker way. Also, I would make a feature that allows me to transfer something from my personal cart to business a one click solution. Sometimes I shop on the wrong profile and have to start over.   The second smaller item to change is defaulting to subscribe and save. Many things it does this for I would never need to order in a subscription basis.   If these two things were changed it would be five stars.","App is great overall, with just two changes I’d make."
1,2021-09-15 23:20:47,I ordered 3 items (3 sweatshirts or hoodie whatever we can call those) and 2 of them was supposed to be here on and I quote “Thursday September 9th” and that I look in the mailbox which apparently is where I was supposed to find it and it wasn’t there. I talked to the robot on customers services and they told me to wait until the end of the day. The next day I still didn’t see it so I went to customer service and this time it was a real person who told me to wait for 2 business days after 2 business days I never received it. At this point I’m asking for a refund. The 3rd item should be delivered on October.,Item was never given
5,2020-08-18 16:52:10,"I recently got locked out of my account just because I was having trouble loading money on, and it was viewed as “suspicious activity”. My account was then closed. When I said that I had a 60$ balance on the account, they then said i could not get that money back and I couldn’t even transfer it to a new account. I feel like I was just robbed but I can’t do anything about it!!!!!",Money stolen
3,2021-06-29 13:02:06,"I've asked for appeal but was denied! Most of us older folks don't read the entire fine print in the ""rules"" so that being said, I had no idea that it was against policy to get prepaid cards and leave my honest review on the items!? I think that it's very unfair that y'all can't give a person at least one warning!!!! Not fair that I lose out of my opinion on things that I spend MY money on in this site! Most businesses offer prepaid cards in exchange for HONEST reviews on what they sell to people!! Totally unfair!!!!",Reviews privelege
2,2020-09-04 09:33:36,I hope this reaches one of the people who are responsible for updating this new app I’m sure I’m not the only person who liked it the way it was and was able to navigate just fine if you want to continue changing your app and I have to relearn how to use the app that’s not investing in your customers that’s taking time away from your customers and I don’t believe that that is good business practice nor will I be continuing to use your app because unlike many other people I don’t wanna waste my time learning something new for a third time in a row,No more
5,2019-08-05 03:54:05,"The best part of the app is how user friendly it is. As a true introvert, I hate calling and talking to a human verbally. This app makes life so easy that with a few clicks you can resolve the issue easily or if it’s a little more complicated you can have a IM chat. The customer service is the BEST I’ve ever had in a company. For being such a big company, the customer service is a friendly and introvert friendly. So much so that I came to the apple app to write it. I love this app!",Amazing!
1,2019-10-01 01:52:42,"Searching and browsing through products is now an excruciating process of getting inaccurate results; scrolling through excessive promoted products; and going through multiple refreshing screens each time a filter is applied.  App was more useful when you could select multiple filters and then applying them all at once.  And once you get down to relevant results, you can only see a dozen or so products before having to click to the next results screen.  Unless I know specifically what I’m product I’m looking for, I hesitate to browse for other things I might otherwise like.  App is complete garbage now.",Lost functionality = lost business
5,2017-10-11 11:26:45,Until the recent release of the iOS 11 version of the app I would’ve given it five stars. Since then I was really close to giving it a one it will not allow you to sign on to check your account will not let you sign in to do purchases the only thing it’s good for us to look and see what’s out there and then I have to go on the browser version to accomplish any buys very great disappointment,Implementation in iOS 11 a set back
2,2019-06-30 00:05:28,I actually love Amazon...usually. I buy a lot of things off of it. I’ve had two problems though. The first is that I live in a rural area and sometimes it’s hard to return things because I don’t have a UPS store close to me. The other thing that bugs me even more is that when I try to buy a kindle book or a movie on my phone it won’t let me. Very frustrating! I’ve even tried deleting their app from my phone and reinstalling it...three times. It still won’t let me. I’m hoping that by submitting a review someone will see this flaw in their system and fix the problem.,Kindle Books and movies
1,2019-04-30 00:56:06,"Amazons app and online site on the phone don’t allow me to pin anything. When I try to pin it says no images found, or this site doesn’t allow pins. I don’t have this problem with my laptop or any other sites. This is soooo annoying because I want to be able to save things I want to buy later to my Pinterest so I can remember them. Plus it’s stupid because you lose potential sales because the app is not Pinterest comparable. I mean more pins=more product exposure=more people buying those products=amazon gets more money and I’m happy because I’ve saved the product. This current situation is a lose lose. Tell Besos. This is urgent.",No way to save to Pinterest
3,2019-03-26 15:44:17,"The new update did away with the pricing info on e-books and it's causing me serious inconvenience. As a regular user of the mobile app, I'm aware that we cannot purchase Kindle books directly. However, I use the app to compare prices, track discounts, & add to wish list (for later purchase on the computer) since I'm on my mobile devices more frequently. I simply don't have the time or patience to click into each individual book's page to find out the price. Please bring back the pricing info, thank you!",E-books prices gone!
3,2018-10-28 12:50:40,"A couple of updates ago, when you click a picture in the reviews, you could click through to all the customer pictures. Now, you have to go the the end, click on “see more”, to click through them all. If there aren’t enough pictures, you can only see them individually, by clicking the X and going back to the list of pictures. This is frustrating and not sure how it improves customer experience. Other than that annoyance, the app hasn’t given me any issues.",Can’t flick through pictures
1,2018-06-20 15:17:15,"I used to purchase, download, and read books and magazines from this app into the Kindle app on my mobile device. Now, it only lets me download a sample, but tells me I must use my computer to actually purchase and download the whole book. It tells me downloads to mobile devices are not supported. What’s up with that?! It will download a sample, so why not the whole book. It will download the whole book if I subscribe to Kindle Unlimited. This makes no sense whatsoever! I don’t use a computer anymore, only my mobile device. I need to be able to purchase electronic downloads of books and magazines from this app again. Please fix this!!!",No Kindle Downloads?!
2,2018-01-13 16:39:34,"Since using this app for my baby registry, I’ve discovered tons of issues. I often can’t click on items in my registry (it doesn’t display sizes selected and I have to go to the item each time to remind myself what I’ve registered for) and have to minimize it, wait a few minutes, and try again. When I do manage to click on an item on my registry, the back button takes me back to all of my lists, not my registry. Recently I can’t even access my registry at all and have to go through Safari. I try to click on my lists but it’s like there is no link. Nothing happens.",Can’t click on things
3,2023-07-16 23:18:15,Unlike accessing via webpage I can’t easily enlarge anything to read it without glasses so I often delete the app and search via website instead. It is true as the other reviewer noted the search results are getting more and more aggressive in ways that aren’t giving you what you wanted to find. We created this monster that then closed smaller businesses so we now may not have much other choice but I am increasingly looking around.,No ability to enlarge text; limited search
3,2023-05-12 14:58:23,"I should be able to remove entire segments from my home view. For example, I will never buy women’s clothing, footwear, or purses. Shouldn’t have 60% of my feed taken up with that.   Biggest complaint currently:  my mom passed recently. I don’t really care to see notifications multiple times a day advertising Mother’s Day gifts. And I don’t want to turn off ALL notifications and miss deliveries. Folks should be able to opt out of Mother’s Day and Father’s Day specific notifications.",Needs more personalization options
3,2022-12-22 23:28:37,"With general browsing and shopping, the app is ok. But when managing account, adding gift cards, etc, the app just seems worse. It’s not user friendly. The options are situated in a way that makes it hard to find stuff. Basically, I liked the old layout. It was clear cut and easy to use. It didn’t have flashy icons, but that’s what made it easier to use. Now you have to drag a menu up from the bottom to get to account settings.  Just put it back the way it was.",App is bad now
1,2023-05-08 19:35:51,Waited 2 months for a refund called customer service & the agents aren’t even from America and can barley speak English and they are not professional feel like they were trying to steal my money. I feel like if I wouldn’t of called to see what’s up with my refund they would’ve just kept the money smh will never order from here ever again glad I closed my account and never have to deal with these people again. If I could give 0 stars as a review I would ! I would not recommend shopping with them & their prices are ridiculous save your MONEY & TIME and go to the stores n buy your items!!,Trash company
3,2022-12-02 19:13:19,"I write this in the hopes the developers see this. I am beyond frustrated that features I have used in the past and liked are constantly being changed by new updates. This goes for on the iPhone app or on my PC. In particular, I used to be able to view one of my friends wish lists by any of the following options: purchased, unpurchased or all. I can now only view by unpurchased. Can you please either put it back the way it was or advise how I can do this again.",Beyond frustrated
5,2021-11-02 00:18:34,"Only If you’re serious about taking your focus to the next level. I am constantly in meetings, and it continuously makes it hard to remain focused. To continuously train salespeople to be their best when at times, I’m not at my best. My mentality was if it isn’t illegal or if you’re not prescribed it, it dissent work. Alpha brain changed all that for me! it’s an excellent supplement, and I would recommend it highly",Alpha Brain
1,2022-04-24 14:06:22,"I’m going back to the desktop browser, this is stupid for such a massive corporation to consistently have these bugs and errors. Biggest one is when I click on an item the screen goes white and I have to start over. Eff that I don’t like Bezos anyways and need to be off my phone more.  I’ve done the standard fixes (close it out, restart the phone, delete and reinstall, etc.) and it doesn’t fix it. This has been through various versions but the area of focus seems to be ease of consumer use so we buy more stuff and not actually fixing problems.","Buggy, screen blanks out constantly"
3,2022-04-18 12:23:46,"Ive been a prime member for 10 plus years. The  average annual 5% inflation isn’t what bothers me. The actual lack of following through on the same day, next day or 2 day shipping you pay for, comes with a lot of disappointment and excuses. Additionally, the cost of products I find more often than not, is no longer competitive. The only reason why people will stay with service, will be the delivery because it’s otherwise non beneficial. Target and other services are cheaper and quicker.",Rising costs
1,2022-02-20 19:02:28,I received two boxes today of which one was mine and the other belonged to my neighbor on the left - I opened both packages without looking at the names on the boxes - I have had this problem in the past the drivers are careless and don’t bother to look at the different names and addresses -I called my neighbor immediately and told her I had her package and opened it by mistake please please tell your drivers to be very careful with their deliveries not good and very upsetting to me that this continues to happen time and time again - must have better quality control and attention to detail when delivering  Angela FIroz A loyal customer,Sunday Delivery Angela FIroz
3,2021-11-30 12:26:22,This latest update killed off a couple great features. When looking at my order history a) it used to have all my open (non-delivered) orders at the top. Now they are buried by expected delivery date. So that LEGO Star Wars Saga game that is pre-ordered with an expected delivery at the end of 2022 can’t be found. B) items that have shipped no longer state “Shipped” or “out for delivery “ on the main orders list. I have to waste more time clicking each order to see if it has shipped or not.,From better to worse
1,2021-11-12 17:43:51,"For about the past week or so (can’t recall if there was an update or not), when you click submit on your purchase the app shows a blank screen and you don’t get an in-app confirmation. I have to check my email to see if I’ve gotten the purchase confirmation email. Once I know I have it then I know the purchase went through. I then have to go back to the app, click back, which takes me to the shopping cart/historical back until I get back to the main screen where I can see my order there as well. Seems like a defect was introduced at some point.",Post purchase shows blank screen
5,2021-10-11 23:05:44,"With the most recent update and new iOS, search is useless.  I will write a term (for example “NAS drive”) and instead of showing me the results it will take me back to search with additional options.  Selecting any of these continues this never-ending loop.  Only happens on my iPad, and iPhone app is working perfectly.  However I do all of my purchasing on my iPad, hence the 1-star.",Search doesn’t work
5,2020-07-07 00:41:21,"Please review and fix your auto-correct software. It is doing an infuriatingly bad job and makes it difficult to write reviews from phone. I find it choosing unintuitive entries and not allowing much room for the user to determine the correct entry. Worst auto-correct algorithms I have seen in use. I suggest better QE before rolling something like this out.   Otherwise, five star app.",Please fix your auto-correct
1,2021-09-01 23:35:48,Their terms of service for PRIME are not being followed. I understand where we are at right now but refund PRIME now then till it’s over. Non of my features are being received. Also I don’t watch their channel cause they have the worst lineup. Netflix has better shows and movies. The app doesn’t work half the time and when checking out locks up and won’t show things so I have to go online to the web site and it works. This company is becoming like all the others worthless. Things show available next day if you order now and 100% of the time didn't show for 3-5 days instead.,Worst Service
2,2021-06-01 01:48:19,I have been a prime member for at least 4 years but my orders always take one week to arrive. I have called in twice to ask why and the customer service always apologize and say it won’t happen again then go ahead to promise a 20 dollars refund which they never issue. Am getting really frustrated with this and am considering canceling my prime membership because it doesn’t help me at all waiting one week for items that are promised to arrive in two days if you are a prime member.   Regards  Martha Remme,Slow delivery even after paying prime membership
4,2021-03-31 07:25:34,The app is fairly easy to navigate. Search seems to function as well as the desktop website. Easy to use and fairly intuitive. Could do with an easier jump to specifications for products but very livable. I can’t seem to find a dark mode though so there should definitely be an option for that that’s fairly easy to find. The bright only option definitely greatly reduces the amount of time I personally can interface with the app.,Decent.
1,2021-02-27 14:31:19,"I’ve used this app for years, nearly every day. It had always been responsive, solid, user-friendly.  But that all changed about three weeks ago. The app started crashing and any account information always gave a CS11 error. But now that the new version with the new icon is out, it crashes constantly. It is basically unusable at this point. I don’t know if they were rushed to get this out, but there was no QA done it seems. To research, browse, select and buy an item now takes forever, crashing on average 4 times through this process. I’m using this on a fairly modern iPhone 11 Pro.   Where’s the old app?  I want it back.",From awesome to horrendous
3,2020-09-29 15:27:24,"I don’t understand why I can no longer access the customer reviews for certain products. Some have a practically hidden link to access them and others don’t show them at all but at the top it says (for instance) 3,673 reviews - well how do I get to them? I’m not sure when this change happened but please put the reviews back where they were for all products; they help many of us decide whether or not to buy. The rest of the app is pretty good but this particular issue is infuriating.",Where did the customer reviews go??
5,2020-06-06 12:09:16,"It helps me greatly, especially in this time we are all in. I was able to get the things that I need in the right time without problem.  Also, Amazon’s delivery is efficient and right on time without worries about my packages being late or what is happening. The update on the delivery’s status is quite impressive compare to others that’s either took so long or giving a bad status update at worst. All in all, I’m very satisfied.",Great Helper
5,2018-01-14 14:14:55,This latest update ruined my app!   The back and cart buttons have become randomly unresponsive.  I’m having to click on one of my list items at the bottom of the screen and then click back in through the cart.  Please fix this.  It’s really annoying!  Update:  I only had to deal with this for one day as this morning’s update made the app great again!   Thanks!!!,This latest update fixed my app again!!!
3,2020-01-05 03:12:26,"I was trying to buy some LED lights. when u ordered them everything was perfectly fine. but then it started to ask me for a payment revise and every time i would accept it, it would change the date of my package arriving. at first it was supposed to arrive after christmas but then it asked me for a payment revise and it changed the date to the 6th of january. i didn’t think much of it, but then it asked me for a payment revise again and i accepted it and it changes the date of my package arriving to the 9th of january!",problems with payment revise
3,2019-10-18 13:42:09,This is unbelievable this app is amazing but I saw this witch is just so rude so I was scrolling through when I see this a wall artist work on as an example to show how the copics work now I saw her video on this SHE DIDN'T EVEN USE COPICS I mean com on are you turning into wish or something and it’s not like she can do anything but this outrageous I mean she didn’t even use those markers false advertising and stolen artwork used without permission I really thought you weren’t gonna stoop this low I really thought you were the good guys 😔 sadly disappointed,Thought you were better then this
1,2019-10-03 21:36:27,"I once had prime membership, I cancelled on the app. I kept getting charged, contacted support and they said “heres a refund and it has been cancelled”. Many MONTHS later i noticed I was charged $7. Contacted them again and the person said I had no membership and as soon as I said i had proof he said he saw something. Apparently I had a student account and that he would refund me for the months. Morale or the story they stole money from me for months even though I contacted them the first time to cancel. Im so angry and I hope no one goes through this. Im a college student and $7 adds up fast. This is so ridiculous, hopefully this issue was fixed the second time around.",They stole from me
3,2018-06-29 23:18:16,"Writing a review because I couldn’t find any other way to provide app feedback. When you try to use the barcode scanner to add items to your trade-in account, it won’t actually read any barcodes. You center the barcode between the arrows as instructed, but the app doesn’t register anything. It might say “Hold steady” from time to time, but will not scan. Tried with multiple different items on my iPhone 6S. Must be a bug or something. With no option to key in a barcode, it really hurts the trade-in feature.",Problem with trade-in barcode scanner
1,2017-11-01 14:38:03,"For some reasons, I can log in and buy stuff, but when I’m trying to view my orders to check the status, it told me to put my password again, so I punch the very same password that I use to login and it says “ incorrect password or email address”. Seriously? I just logged in with the same email address and the same password, I don’t remember that I had a different set of account to view my orders. So I just punch the bottom says “.I forgot my password” so I can get a brand new password to login so I can see my stupid orders that you guys kept so secret about, and guess what? Not even the new password that I just changed seconds ago works. What the hell is gong on?",Can’t view my orders
